genre,title,author,avg_rating,total_ratings,year_published,image_url
Nonfiction,The Tipping Point: How Little Things Can Make a Big Difference (Paperback),Malcolm Gladwell,4.01,835440,2002,/book/show/2612.The_Tipping_Point
Nonfiction,Invisible Women: Data Bias in a World Designed for Men (Hardcover),Caroline Criado Pérez,4.35,143579,2019,/book/show/41104077-invisible-women
Nonfiction,Wild: From Lost to Found on the Pacific Crest Trail (Hardcover),Cheryl Strayed,4.06,837305,2012,/book/show/12262741-wild
Nonfiction,Caste: The Origins of Our Discontents (Hardcover),Isabel Wilkerson,4.53,151603,2020,/book/show/51152447-caste
Nonfiction,The Radium Girls: The Dark Story of America’s Shining Women (Hardcover),Kate  Moore,4.16,166303,2016,/book/show/31409135-the-radium-girls
Nonfiction,The New Jim Crow: Mass Incarceration in the Age of Colorblindness (Hardcover),Michelle Alexander,4.52,113165,2010,/book/show/6792458-the-new-jim-crow
Nonfiction,"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge, and the Teachings of Plants (Hardcover)",Robin Wall Kimmerer,4.52,147026,2013,/book/show/17465709-braiding-sweetgrass
Nonfiction,"Thinking, Fast and Slow (Hardcover)",Daniel Kahneman,4.17,546741,2011,/book/show/11468377-thinking-fast-and-slow
Nonfiction,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis (Hardcover),J.D. Vance,3.85,472398,2016,/book/show/27161156-hillbilly-elegy
Nonfiction,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban (Hardcover),Malala Yousafzai,4.16,603890,2012,/book/show/17851885-i-am-malala
Nonfiction,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma (Hardcover)",Bessel van der Kolk,4.37,235889,2014,/book/show/18693771-the-body-keeps-the-score
Nonfiction,White Fragility: Why It's So Hard for White People to Talk About Racism (Audiobook),Robin DiAngelo,4.16,168573,2018,/book/show/43708708-white-fragility
Nonfiction,Bad Blood: Secrets and Lies in a Silicon Valley Startup (Hardcover),John Carreyrou,4.41,272002,2018,/book/show/37976541-bad-blood
Nonfiction,The Anthropocene Reviewed: Essays on a Human-Centered Planet (Hardcover),John Green,4.36,149454,2021,/book/show/55145261-the-anthropocene-reviewed
Nonfiction,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Mass Market Paperback),Bill Bryson,4.07,427551,1998,/book/show/9791.A_Walk_in_the_Woods
Nonfiction,Cultish: The Language of Fanaticism (Hardcover),Amanda Montell,3.83,101003,2021,/book/show/55338982-cultish
Nonfiction,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Nonfiction,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Poetry,Where the Sidewalk Ends (Hardcover),Shel Silverstein,4.34,1461834,1974,/book/show/30119.Where_the_Sidewalk_Ends
Poetry,"The Princess Saves Herself in This One (Women Are Some Kind of Magic, #1)",Amanda Lovelace,3.82,152813,2016,/book/show/30075802-the-princess-saves-herself-in-this-one
Poetry,Leaves of Grass (Paperback),Walt Whitman,4.12,112772,1855,/book/show/27494.Leaves_of_Grass
Poetry,Night Sky with Exit Wounds (Paperback),Ocean Vuong,4.19,45546,2016,/book/show/23841432-night-sky-with-exit-wounds
Poetry,The Complete Poems of Emily Dickinson (Paperback),Emily Dickinson,4.28,103364,1890,/book/show/112204.The_Complete_Poems_of_Emily_Dickinson
Poetry,A Light in the Attic (Hardcover),Shel Silverstein,4.36,465230,1981,/book/show/30118.A_Light_in_the_Attic
Poetry,Howl and Other Poems (Hardcover),Allen Ginsberg,4.13,115991,1956,/book/show/6295.Howl_and_Other_Poems
Poetry,The Odyssey (Paperback),Homer,3.82,1135357,N/A,/book/show/1381.The_Odyssey
Poetry,Crush (Paperback),Richard Siken,4.34,39884,2005,/book/show/96259.Crush
Poetry,Beowulf (Paperback),Unknown,3.49,328920,1000,/book/show/52357.Beowulf
Poetry,Home Body (Paperback),Rupi Kaur,4.06,146461,2020,/book/show/49656780-home-body
Poetry,The Poet X (Kindle Edition),Elizabeth Acevedo,4.38,135873,2018,/book/show/33294200-the-poet-x
Poetry,Twenty Love Poems and a Song of Despair (Paperback),Pablo Neruda,4.21,77855,1924,/book/show/5932.Twenty_Love_Poems_and_a_Song_of_Despair
Poetry,Paradise Lost (Paperback),John Milton,3.85,174395,1667,/book/show/15997.Paradise_Lost
Poetry,The Waste Land and Other Poems (Paperback),T.S. Eliot,4.22,71749,1922,/book/show/400412.The_Waste_Land_and_Other_Poems
Poetry,The Iliad (Hardcover),Homer,3.92,482105,N/A,/book/show/77265004-the-iliad
Poetry,Shakespeare's Sonnets (Paperback),William Shakespeare,4.25,109076,1609,/book/show/42038.Shakespeare_s_Sonnets
Poetry,"The Witch Doesn't Burn in This One (Women Are Some Kind of Magic, #2)",Amanda Lovelace,3.73,47726,2018,/book/show/35924698-the-witch-doesn-t-burn-in-this-one
Poetry,Citizen: An American Lyric (Paperback),Claudia Rankine,4.26,49769,2014,/book/show/20613761-citizen
Poetry,The Prophet (Paperback),Kahlil Gibran,4.23,315279,1923,/book/show/2547.The_Prophet
Poetry,The Complete Stories and Poems (Hardcover),Edgar Allan Poe,4.40,287374,1849,/book/show/23919.The_Complete_Stories_and_Poems
Poetry,A Thousand Mornings: Poems (Hardcover),Mary Oliver,4.21,29223,2012,/book/show/13588404-a-thousand-mornings
Poetry,"If Not, Winter: Fragments of Sappho (Paperback)",Sappho,4.44,19979,N/A,/book/show/150253.If_Not_Winter
Poetry,Devotions: The Selected Poems of Mary Oliver (Hardcover),Mary Oliver,4.58,23778,2017,/book/show/34272476-devotions
Poetry,Inferno (Kindle Edition),Dante Alighieri,4.03,195076,1320,/book/show/15645.Inferno
Poetry,The Collected Poems (Paperback),Sylvia Plath,4.25,48627,1981,/book/show/2078076.The_Collected_Poems
Poetry,Autobiography of Red (Paperback),Anne Carson,4.27,33053,1998,/book/show/61049.Autobiography_of_Red
Poetry,The Waste Land (Paperback),T.S. Eliot,4.11,56731,1922,/book/show/34080.The_Waste_Land
Poetry,Letters to a Young Poet (Paperback),Rainer Maria Rilke,4.29,107267,1929,/book/show/46199.Letters_to_a_Young_Poet
Poetry,The Raven (Paperback),Edgar Allan Poe,4.29,159819,1845,/book/show/264158.The_Raven
Poetry,Salt (Paperback),Nayyirah Waheed,4.23,24713,2013,/book/show/18585282-salt
Poetry,Falling Up (Hardcover),Shel Silverstein,4.36,155327,1996,/book/show/30120.Falling_Up
Poetry,The Essential Rumi (Paperback),Jalal ad-Din Muhammad ar-Rumi,4.40,49169,1273,/book/show/304079.The_Essential_Rumi
Poetry,"Pillow Thoughts (Pillow Thoughts, #1)",Courtney Peppernell,3.81,52113,2017,/book/show/32468495-pillow-thoughts
Poetry,The Divine Comedy: Inferno - Purgatorio - Paradiso (Hardcover),Dante Alighieri,4.08,163225,1320,/book/show/6656.The_Divine_Comedy
Poetry,Love & Misadventure (Paperback),Lang Leav,3.94,57625,2013,/book/show/18003300-love-misadventure
Poetry,Bright Dead Things (Paperback),Ada Limon,4.21,13096,2015,/book/show/24945396-bright-dead-things
Poetry,The Collected Poems of W.B. Yeats (Paperback),W.B. Yeats,4.23,39463,1933,/book/show/53022.The_Collected_Poems_of_W_B_Yeats
Poetry,Brown Girl Dreaming (Hardcover),Jacqueline Woodson,4.15,90584,2014,/book/show/20821284-brown-girl-dreaming
Poetry,The Poetry of Robert Frost (Paperback),Robert Frost,4.24,48635,1969,/book/show/95819.The_Poetry_of_Robert_Frost
Poetry,Call Us What We Carry (Hardcover),Amanda Gorman,4.27,25013,2021,/book/show/56805404-call-us-what-we-carry
Poetry,The Rime of the Ancient Mariner (Paperback),Samuel Taylor Coleridge,3.96,61129,1798,/book/show/732562.The_Rime_of_the_Ancient_Mariner
Poetry,No Matter the Wreckage: Poems (Paperback),Sarah Kay,4.20,15478,2014,/book/show/18288210-no-matter-the-wreckage
Poetry,Don't Call Us Dead (Paperback),Danez Smith,4.47,11780,2017,/book/show/33375618-don-t-call-us-dead
Poetry,Long Way Down (Hardcover),Jason Reynolds,4.25,129186,2017,/book/show/22552026-long-way-down
Poetry,The Wild Iris (Paperback),Louise Glück,4.18,13954,1992,/book/show/76546.The_Wild_Iris
Poetry,Old Possum's Book of Practical Cats (Hardcover),T.S. Eliot,4.07,28933,1939,/book/show/402128.Old_Possum_s_Book_of_Practical_Cats
Poetry,The Aeneid (Kindle Edition),Virgil,3.87,136825,N/A,/book/show/220450463-the-aeneid
Poetry,"The Mermaid's Voice Returns in This One (Women Are Some Kind of Magic, #3)",Amanda Lovelace,3.68,20128,2019,/book/show/36297088-the-mermaid-s-voice-returns-in-this-one
Poetry,Love Her Wild (Paperback),Atticus Poetry,3.97,33074,2017,/book/show/33208115-love-her-wild
Poetry,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Poetry,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Psychology,"Thinking, Fast and Slow (Hardcover)",Daniel Kahneman,4.17,546741,2011,/book/show/11468377-thinking-fast-and-slow
Psychology,Man’s Search for Meaning (Paperback),Viktor E. Frankl,4.38,799440,1946,/book/show/4069.Man_s_Search_for_Meaning
Psychology,Quiet: The Power of Introverts in a World That Can't Stop Talking (Hardcover),Susan Cain,4.08,457947,2012,/book/show/8520610-quiet
Psychology,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma (Hardcover)",Bessel van der Kolk,4.37,235889,2014,/book/show/18693771-the-body-keeps-the-score
Psychology,Influence: The Psychology of Persuasion (Paperback),Robert B. Cialdini,4.22,166154,1984,/book/show/28815.Influence
Psychology,The Man Who Mistook His Wife for a Hat and Other Clinical Tales (Paperback),Oliver Sacks,4.05,235020,1985,/book/show/63697.The_Man_Who_Mistook_His_Wife_for_a_Hat_and_Other_Clinical_Tales
Psychology,Blink: The Power of Thinking Without Thinking (Paperback),Malcolm Gladwell,3.96,608794,2005,/book/show/40102.Blink
Psychology,The Power of Habit: Why We Do What We Do in Life and Business (Hardcover),Charles Duhigg,4.14,538514,2012,/book/show/12609433-the-power-of-habit
Psychology,Flow: The Psychology of Optimal Experience (Paperback),Mihály Csíkszentmihályi,4.11,84498,1990,/book/show/66354.Flow
Psychology,Predictably Irrational: The Hidden Forces That Shape Our Decisions (Hardcover),Dan Ariely,4.12,127858,2008,/book/show/1713426.Predictably_Irrational
Psychology,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones (Kindle Edition),James Clear,4.34,1108184,2018,/book/show/40121378-atomic-habits
Psychology,Outliers: The Story of Success (Hardcover),Malcolm Gladwell,4.19,829584,2008,/book/show/3228917-outliers
Psychology,How to Win Friends & Influence People (Paperback),Dale Carnegie,4.22,1080752,1936,/book/show/4865.How_to_Win_Friends_Influence_People
Psychology,Emotional Intelligence: Why It Can Matter More Than IQ (Hardcover),Daniel Goleman,4.05,128757,1995,/book/show/26329.Emotional_Intelligence
Psychology,Mindset: The New Psychology of Success (Hardcover),Carol S. Dweck,4.10,165026,2006,/book/show/40745.Mindset
Psychology,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life (Paperback),Mark Manson,3.88,1281279,2016,/book/show/28257707-the-subtle-art-of-not-giving-a-f-ck
Psychology,The Interpretation of Dreams (Hardcover),Sigmund Freud,3.84,78032,1899,/book/show/93981.The_Interpretation_of_Dreams
Psychology,12 Rules for Life: An Antidote to Chaos (Hardcover),Jordan B. Peterson,3.92,249728,2018,/book/show/30257963-12-rules-for-life
Psychology,The Tipping Point: How Little Things Can Make a Big Difference (Paperback),Malcolm Gladwell,4.01,835440,2002,/book/show/2612.The_Tipping_Point
Psychology,The Psychopath Test: A Journey Through the Madness Industry (Paperback),Jon Ronson,3.95,153873,2011,/book/show/12391521-the-psychopath-test
Psychology,"Maybe You Should Talk to Someone: A Therapist, Her Therapist, and Our Lives Revealed (Hardcover)",Lori Gottlieb,4.37,369747,2019,/book/show/37570546-maybe-you-should-talk-to-someone
Psychology,Man and His Symbols (Mass Market Paperback),C.G. Jung,4.19,31122,1964,/book/show/123632.Man_and_His_Symbols
Psychology,Man and His Symbols (Mass Market Paperback),C.G. Jung,4.19,31122,1964,/book/show/123632.Man_and_His_Symbols
Psychology,The 48 Laws of Power (Paperback),Robert Greene,4.11,201905,1998,/book/show/1303.The_48_Laws_of_Power
Psychology,Menti tribali. Perché le brave persone di dividono su politica e religione (Paperback),Jonathan Haidt,4.20,61133,2012,/book/show/124939807-menti-tribali-perch-le-brave-persone-di-dividono-su-politica-e-religio
Psychology,Games People Play (Mass Market Paperback),Eric Berne,3.74,40128,1964,/book/show/49176.Games_People_Play
Psychology,Talking to Strangers: What We Should Know About the People We Don't Know (Hardcover),Malcolm Gladwell,4.00,322308,2019,/book/show/43848929-talking-to-strangers
Psychology,The Lucifer Effect: Understanding How Good People Turn Evil (Hardcover),Philip G. Zimbardo,3.92,25603,2007,/book/show/359194.The_Lucifer_Effect
Psychology,"Adult Children of Emotionally Immature Parents: How to Heal from Distant, Rejecting, or Self-Involved Parents (Paperback)",Lindsay C. Gibson,4.38,71980,2015,/book/show/23129659-adult-children-of-emotionally-immature-parents
Psychology,Behave: The Biology of Humans at Our Best and Worst (Hardcover),Robert M. Sapolsky,4.40,27723,2017,/book/show/31170723-behave
Psychology,The Psychology of Money (Paperback),Morgan Housel,4.30,256985,2020,/book/show/41881472-the-psychology-of-money
Psychology,Drive: The Surprising Truth About What Motivates Us (Hardcover),Daniel H. Pink,3.95,122153,2009,/book/show/6452796-drive
Psychology,"Memories, Dreams, Reflections (Paperback)",C.G. Jung,4.17,36352,1962,/book/show/612188.Memories_Dreams_Reflections
Psychology,The Art of Loving (Paperback),Erich Fromm,4.01,88479,1956,/book/show/14142.The_Art_of_Loving
Psychology,Stumbling on Happiness (Paperback),Daniel Todd Gilbert,3.83,62563,2006,/book/show/56627.Stumbling_on_Happiness
Psychology,An Unquiet Mind: A Memoir of Moods and Madness (Paperback),Kay Redfield Jamison,4.06,82647,1995,/book/show/361459.An_Unquiet_Mind
Psychology,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom (Paperback),Jonathan Haidt,4.10,42667,2006,/book/show/96884.The_Happiness_Hypothesis
Psychology,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead (Hardcover)",Brené Brown,4.29,231438,2012,/book/show/13588356-daring-greatly
Psychology,Grit: The Power of Passion and Perseverance (Hardcover),Angela Duckworth,4.08,133939,2016,/book/show/27213329-grit
Psychology,Attached: The New Science of Adult Attachment and How It Can Help You Find—and Keep—Love (Hardcover),Amir Levine,4.14,106118,2010,/book/show/9547888-attached
Psychology,Civilization and Its Discontents (Paperback),Sigmund Freud,3.80,42639,1930,/book/show/357636.Civilization_and_Its_Discontents
Psychology,On Becoming a Person: A Therapist's View of Psychotherapy (Paperback),Carl R. Rogers,4.16,17732,1961,/book/show/174879.On_Becoming_a_Person
Psychology,Why We Sleep: Unlocking the Power of Sleep and Dreams (Hardcover),Matthew Walker,4.38,207882,2017,/book/show/34466963-why-we-sleep
Psychology,The Gifts of Imperfection (Paperback),Brené Brown,4.25,209363,2010,/book/show/7015403-the-gifts-of-imperfection
Psychology,"Nudge: Improving Decisions About Health, Wealth, and Happiness (Paperback)",Richard H. Thaler,3.84,90992,2008,/book/show/3450744-nudge
Psychology,"The Courage to Be Disliked: How to Free Yourself, Change your Life and Achieve Real Happiness (Paperback)",Ichiro Kishimi,3.95,106322,2013,/book/show/43306206-the-courage-to-be-disliked
Psychology,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change (Paperback),Stephen R. Covey,4.16,786656,1989,/book/show/36072.The_7_Habits_of_Highly_Effective_People
Psychology,Love's Executioner and Other Tales of Psychotherapy (Paperback),Irvin D. Yalom,4.25,38628,1989,/book/show/21027.Love_s_Executioner_and_Other_Tales_of_Psychotherapy
Psychology,How to Change Your Mind: The New Science of Psychedelics (Hardcover),Michael Pollan,4.27,80842,2018,/book/show/36613747-how-to-change-your-mind
Psychology,Modern Man in Search of a Soul (Paperback),C.G. Jung,4.20,13232,1931,/book/show/646175.Modern_Man_in_Search_of_a_Soul
Psychology,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Psychology,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Romance,"Red, White & Royal Blue (Paperback)",Casey McQuiston,4.07,1136686,2019,/book/show/41150487-red-white-royal-blue
Romance,Book Lovers (Hardcover),Emily Henry,4.12,1344207,2022,/book/show/58690308-book-lovers
Romance,The Hating Game (Paperback),Sally  Thorne,3.87,781122,2016,/book/show/27213238-the-hating-game
Romance,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,3.66,6991185,2005,/book/show/41865.Twilight
Romance,Happy Place (Hardcover),Emily Henry,3.97,1203483,2023,/book/show/61718053-happy-place
Romance,"Twisted Love (Twisted, #1)",Ana Huang,3.72,1330612,2021,/book/show/62057697-twisted-love
Romance,Funny Story (Kindle Edition),Emily Henry,4.22,908059,2024,/book/show/194802722-funny-story
Romance,"The Deal (Off-Campus, #1)",Elle Kennedy,4.22,893763,2015,/book/show/45484397-the-deal
Romance,"Me Before You (Me Before You, #1)",Jojo Moyes,4.26,1733388,2012,/book/show/17347634-me-before-you
Romance,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,4.65,2721235,2016,/book/show/50659468-a-court-of-mist-and-fury
Romance,"The Selection (The Selection, #1)",Kiera Cass,4.07,1675218,2012,/book/show/10507293-the-selection
Romance,"Love, Theoretically (Paperback)",Ali Hazelwood,4.09,538640,2023,/book/show/61326735-love-theoretically
Romance,"New Moon (The Twilight Saga, #2)",Stephenie Meyer,3.61,2039080,2006,/book/show/49041.New_Moon
Romance,Love and Other Words (Hardcover),Christina Lauren,4.24,715418,2018,/book/show/36206591-love-and-other-words
Romance,The Song of Achilles (Paperback),Madeline Miller,4.31,1757883,2011,/book/show/13623848-the-song-of-achilles
Romance,"Eclipse (The Twilight Saga, #3)",Stephenie Meyer,3.73,1913751,2007,/book/show/428263.Eclipse
Romance,Eleanor & Park (Hardcover),Rainbow Rowell,3.93,1223121,2012,/book/show/15745753-eleanor-park
Romance,Better Than the Movies (Better Than the Movies #1),Lynn Painter,4.28,577669,2021,/book/show/55710822-better-than-the-movies
Romance,"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,3.75,1800996,2008,/book/show/1162543.Breaking_Dawn
Romance,"Outlander (Outlander, #1)",Diana Gabaldon,4.26,1115146,1991,/book/show/10964.Outlander
Romance,"Get a Life, Chloe Brown (The Brown Sisters, #1)",Talia Hibbert,3.80,198143,2019,/book/show/43884209-get-a-life-chloe-brown
Romance,"The Notebook (The Notebook, #1)",Nicholas Sparks,4.16,1782293,1996,/book/show/33648131-the-notebook
Romance,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Jenny Han,4.04,986476,2014,/book/show/15749186-to-all-the-boys-i-ve-loved-before
Romance,The Flatshare (Hardcover),Beth O'Leary,3.99,428930,2019,/book/show/36478784-the-flatshare
Romance,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,4.47,2277169,2017,/book/show/50659472-a-court-of-wings-and-ruin
